CABra dataset - Soil attributes
 
soil_type is the most common taxonomy of soil.
soil_textclass is the textural class of soil based on the USDA textural classification.
soil_sand, soil_silt and soil_clay are the fraction of sand, silt and clay in the soil, respectively.
soil_carbon is the fraction of organic carbon in the soil.
soil_bulk and soil_depth are the bulk density and depth to the bedrock, respectively.
 
  CABra ID	     ANA ID	       soil_type	  soil_textclass	  soil_sand	  soil_silt	  soil_clay	soil_carbon	  soil_bulk	 soil_depth
          	           	                	                	          %	          %	          %	          ‰	     g cm¯³	          m
         1	   13880000	        Acrisols	            Loam	     16.099	     24.310	     41.247	     34.439	     25.456	      1.335
         2	   14110000	      Ferralsols	 Sandy clay loam	     34.458	     20.575	     57.493	     21.926	     17.609	      1.256
         3	   14230000	      Ferralsols	      Sandy loam	     30.098	     15.378	     61.365	     23.241	     20.530	      1.219
         4	   14250000	      Ferralsols	      Sandy loam	     34.490	     18.457	     58.808	     22.725	     18.612	      1.235
         5	   14260000	      Ferralsols	      Sandy loam	     34.200	     19.372	     58.559	     22.066	     20.859	      1.248
         6	   14280001	      Ferralsols	      Sandy loam	     35.076	     18.982	     58.748	     22.265	     21.090	      1.239
         7	   14300000	      Ferralsols	      Sandy loam	     35.957	     17.682	     59.973	     22.351	     20.609	      1.205
         8	   14330000	      Ferralsols	      Sandy loam	     34.952	     18.273	     58.797	     22.922	     19.571	      1.229
         9	   14420000	      Ferralsols	      Sandy loam	     35.203	     18.495	     57.770	     23.727	     19.660	      1.224
        10	   14495000	      Ferralsols	       Clay loam	     40.831	     32.486	     44.319	     23.197	     19.788	      1.267
        11	   14515000	        Acrisols	 Sandy clay loam	     47.659	     30.222	     46.694	     23.086	     23.638	      1.298
        12	   14550000	        Acrisols	 Sandy clay loam	    103.842	     27.832	     45.503	     26.666	     25.117	      1.306
        13	   14680001	        Acrisols	 Sandy clay loam	     28.553	     32.887	     45.130	     22.004	     20.874	      1.296
        14	   14710000	        Acrisols	 Sandy clay loam	     53.730	     27.534	     50.322	     22.145	     27.538	      1.342
        15	   15030000	        Acrisols	            Loam	     43.348	     24.239	     46.473	     29.287	     21.519	      1.237
        16	   15050000	      Ferralsols	 Sandy clay loam	     15.812	     21.409	     62.221	     16.362	     24.848	      1.365
        17	   15120001	      Ferralsols	 Sandy clay loam	     13.304	     20.203	     62.281	     17.507	     22.580	      1.390
        18	   15250000	      Ferralsols	 Sandy clay loam	     23.574	     23.456	     52.434	     24.106	     24.606	      1.338
        19	   15320002	      Ferralsols	 Sandy clay loam	     31.795	     24.231	     49.680	     26.086	     24.674	      1.310
        20	   15430000	        Acrisols	 Sandy clay loam	     17.100	     26.491	     52.491	     21.041	     18.141	      1.339
        21	   15431000	        Acrisols	 Sandy clay loam	     18.670	     27.400	     52.860	     19.780	     21.492	      1.336
        22	   15432000	        Acrisols	 Sandy clay loam	     20.093	     28.668	     52.092	     19.264	     20.157	      1.325
        23	   15550000	        Acrisols	 Sandy clay loam	     18.745	     30.403	     47.469	     22.133	     23.728	      1.342
        24	   15558000	        Acrisols	 Sandy clay loam	     17.722	     20.030	     62.965	     16.996	     23.606	      1.355
        25	   15560000	        Acrisols	 Sandy clay loam	     17.630	     21.188	     61.051	     17.757	     23.375	      1.353
        26	   15580000	        Acrisols	 Sandy clay loam	     17.391	     24.082	     57.056	     18.869	     22.662	      1.346
        27	   15630000	      Ferralsols	 Sandy clay loam	     29.663	     24.602	     49.800	     25.595	     24.673	      1.316
        28	   15700000	      Ferralsols	 Sandy clay loam	     28.998	     24.645	     49.404	     25.949	     24.694	      1.316
        29	   15750000	        Acrisols	 Sandy clay loam	     18.379	     23.182	     57.661	     19.157	     18.268	      1.337
        30	   15800000	        Acrisols	 Sandy clay loam	     15.690	     26.573	     51.106	     22.318	     18.767	      1.329
        31	   15830000	        Acrisols	 Sandy clay loam	     15.529	     25.658	     52.799	     21.542	     18.836	      1.330
        32	   15910000	        Acrisols	 Sandy clay loam	     13.747	     29.297	     47.400	     23.304	     22.802	      1.315
        33	   16700000	      Ferralsols	       Clay loam	     19.017	     34.438	     44.044	     21.507	     31.427	      1.277
        34	   17050001	        Acrisols	 Sandy clay loam	     35.910	     25.069	     47.177	     27.752	     22.450	      1.266
        35	   17090000	        Acrisols	 Sandy clay loam	      4.642	     32.535	     45.207	     22.223	     28.214	      1.312
        36	   17093000	      Ferralsols	 Sandy clay loam	     22.275	     22.214	     66.490	     11.278	     28.937	      1.353
        37	   17120000	      Ferralsols	 Sandy clay loam	     22.398	     22.384	     66.571	     11.017	     30.606	      1.349
        38	   17200000	      Ferralsols	 Sandy clay loam	     17.189	     21.093	     64.582	     14.305	     27.146	      1.376
        39	   17280000	      Ferralsols	 Sandy clay loam	     22.827	     26.857	     60.879	     12.251	     34.845	      1.345
        40	   17340000	      Ferralsols	 Sandy clay loam	     22.769	     24.729	     62.516	     12.741	     32.811	      1.342
        41	   17345000	       Arenosols	 Sandy clay loam	     21.154	     23.926	     60.925	     15.147	     25.203	      1.297
        42	   17350000	        Acrisols	 Sandy clay loam	     22.321	     24.259	     57.575	     18.170	     17.323	      1.313
        43	   17730000	      Ferralsols	 Sandy clay loam	     20.397	     25.289	     57.227	     17.475	     24.932	      1.330
        44	   18200000	      Ferralsols	       Clay loam	      6.090	     32.837	     44.581	     22.557	     29.581	      1.315
        45	   18250000	      Ferralsols	       Clay loam	      3.364	     37.472	     43.203	     19.313	     33.934	      1.328
        46	   18280000	      Ferralsols	       Clay loam	      8.137	     34.084	     44.614	     21.276	     32.166	      1.298
        47	   18420000	      Ferralsols	 Sandy clay loam	     22.297	     22.035	     68.021	      9.892	     28.986	      1.352
        48	   18460000	      Ferralsols	 Sandy clay loam	     24.432	     22.893	     62.596	     14.496	     30.527	      1.335
        49	   18650000	        Acrisols	 Sandy clay loam	     14.035	     26.962	     49.533	     23.502	     21.887	      1.328
        50	   18850000	      Ferralsols	 Sandy clay loam	     18.472	     25.848	     55.318	     18.823	     26.568	      1.332
        51	   19100000	      Ferralsols	       Clay loam	     11.124	     33.465	     43.204	     23.310	     31.749	      1.292
        52	   19150000	      Ferralsols	       Clay loam	      9.827	     33.195	     44.191	     22.586	     34.249	      1.298
        53	   20050000	      Ferralsols	 Sandy clay loam	      5.892	     32.344	     46.605	     21.039	     30.599	      1.360
        54	   20250000	      Ferralsols	 Sandy clay loam	      7.661	     31.512	     49.721	     18.765	     30.823	      1.342
        55	   21500000	      Ferralsols	 Sandy clay loam	     12.161	     28.480	     47.840	     23.678	     30.585	      1.387
        56	   21850000	      Ferralsols	 Sandy clay loam	     12.973	     25.846	     52.523	     21.633	     28.382	      1.386
        57	   22680000	      Ferralsols	      Sandy loam	     12.585	     19.305	     66.682	     13.989	     34.134	      1.435
        58	   22700000	      Ferralsols	      Sandy loam	     12.658	     19.247	     66.679	     14.050	     33.609	      1.434
        59	   22900000	      Ferralsols	      Sandy loam	     14.095	     19.755	     65.296	     14.929	     29.412	      1.413
        60	   23100000	      Ferralsols	 Sandy clay loam	     13.909	     23.992	     57.776	     18.226	     26.848	      1.385
        61	   23250000	      Ferralsols	 Sandy clay loam	     16.613	     21.602	     61.304	     17.085	     21.759	      1.389
        62	   23300000	      Ferralsols	 Sandy clay loam	     14.135	     23.555	     58.276	     18.163	     26.496	      1.387
        63	   23600000	      Ferralsols	 Sandy clay loam	     14.267	     23.594	     58.275	     18.125	     26.541	      1.387
        64	   23700000	      Ferralsols	 Sandy clay loam	     14.133	     23.592	     58.268	     18.134	     26.558	      1.387
        65	   24050000	      Ferralsols	 Sandy clay loam	      8.762	     25.738	     61.278	     12.960	     29.336	      1.373
        66	   24200000	      Ferralsols	 Sandy clay loam	      9.100	     22.804	     63.011	     14.170	     28.893	      1.385
        67	   24500000	      Ferralsols	 Sandy clay loam	     17.671	     22.777	     62.948	     14.257	     27.075	      1.380
        68	   24700000	      Ferralsols	 Sandy clay loam	     12.155	     22.021	     63.868	     14.093	     28.231	      1.384
        69	   24750000	      Ferralsols	 Sandy clay loam	      8.122	     24.398	     60.201	     15.394	     28.841	      1.378
        70	   24780000	      Ferralsols	 Sandy clay loam	     10.275	     24.159	     60.695	     15.137	     29.784	      1.376
        71	   24800000	      Ferralsols	 Sandy clay loam	     10.016	     23.775	     60.860	     15.355	     29.635	      1.376
        72	   24850000	      Ferralsols	 Sandy clay loam	     11.656	     22.394	     63.217	     14.371	     28.681	      1.383
        73	   24900000	      Ferralsols	 Sandy clay loam	      5.623	     22.641	     62.356	     14.993	     28.208	      1.386
        74	   24950000	      Ferralsols	 Sandy clay loam	     10.431	     24.612	     58.605	     16.792	     30.086	      1.363
        75	   25130000	      Ferralsols	 Sandy clay loam	     13.199	     24.181	     58.784	     17.040	     28.802	      1.356
        76	   25200000	      Ferralsols	 Sandy clay loam	     12.519	     22.978	     62.251	     14.758	     30.133	      1.378
        77	   25700000	      Ferralsols	 Sandy clay loam	     13.345	     22.811	     62.565	     14.608	     30.804	      1.378
        78	   25950000	      Ferralsols	 Sandy clay loam	     13.292	     22.568	     62.997	     14.416	     30.394	      1.379
        79	   26050000	      Ferralsols	 Sandy clay loam	     18.923	     28.049	     59.858	     12.073	     34.364	      1.347
        80	   26100000	      Ferralsols	 Sandy clay loam	     18.053	     26.326	     61.068	     12.587	     32.625	      1.354
        81	   26300000	      Ferralsols	 Sandy clay loam	     20.784	     23.735	     63.004	     13.242	     33.718	      1.366
        82	   26350000	      Ferralsols	 Sandy clay loam	     23.891	     23.643	     62.225	     14.115	     36.021	      1.358
        83	   27500000	      Ferralsols	 Sandy clay loam	     19.772	     22.496	     61.626	     15.864	     32.426	      1.365
        84	   28150000	      Ferralsols	 Sandy clay loam	     16.741	     23.609	     57.373	     19.025	     24.035	      1.368
        85	   28300000	      Ferralsols	 Sandy clay loam	     19.489	     22.699	     60.866	     16.424	     31.611	      1.366
        86	   28850000	      Ferralsols	 Sandy clay loam	     19.393	     22.759	     60.721	     16.509	     31.464	      1.366
        87	   29050000	      Ferralsols	 Sandy clay loam	     17.012	     23.181	     59.489	     17.322	     29.422	      1.375
        88	   29100000	        Acrisols	 Sandy clay loam	     16.226	     30.302	     46.201	     23.496	     26.179	      1.338
        89	   29700000	      Ferralsols	 Sandy clay loam	     16.904	     23.750	     58.451	     17.791	     29.442	      1.372
        90	   30300000	      Ferralsols	       Clay loam	     18.429	     32.211	     44.931	     22.834	     34.913	      1.299
        91	   30400000	      Ferralsols	       Clay loam	     17.895	     31.736	     44.983	     23.257	     35.529	      1.301
        92	   31700000	      Ferralsols	 Sandy clay loam	      9.425	     30.883	     49.177	     19.935	     41.525	      1.338
        93	   32450002	      Ferralsols	 Sandy clay loam	      3.221	     26.307	     52.132	     21.580	     54.192	      1.338
        94	   32620000	      Ferralsols	 Sandy clay loam	      7.301	     30.452	     49.481	     20.072	     43.900	      1.343
        95	   32740000	      Ferralsols	 Sandy clay loam	      6.010	     29.544	     48.071	     22.364	     44.618	      1.360
        96	   32830000	        Acrisols	 Sandy clay loam	      4.397	     28.944	     48.550	     22.509	     43.520	      1.341
        97	   33025000	      Ferralsols	 Sandy clay loam	     10.453	     28.131	     55.718	     16.151	     42.324	      1.370
        98	   33170000	      Ferralsols	 Sandy clay loam	     12.306	     30.781	     50.947	     18.271	     41.577	      1.347
        99	   33190000	      Ferralsols	 Sandy clay loam	     11.064	     30.867	     50.416	     18.715	     43.237	      1.352
       100	   33205000	      Ferralsols	 Sandy clay loam	      7.747	     21.093	     63.589	     15.313	     33.883	      1.406
       101	   33250000	      Ferralsols	 Sandy clay loam	      8.141	     20.108	     64.802	     15.082	     31.876	      1.405
       102	   33260000	      Ferralsols	 Sandy clay loam	      8.285	     20.618	     63.782	     15.594	     31.831	      1.403
       103	   33270000	      Ferralsols	      Sandy loam	      7.349	     19.038	     65.088	     15.856	     24.825	      1.392
       104	   33281000	      Ferralsols	 Sandy clay loam	      8.612	     20.964	     61.880	     17.153	     31.895	      1.397
       105	   33290000	      Ferralsols	 Sandy clay loam	      8.923	     20.867	     61.435	     17.697	     32.055	      1.397
       106	   33321000	      Ferralsols	 Sandy clay loam	      6.705	     23.525	     60.445	     16.028	     30.490	      1.398
       107	   33330000	      Ferralsols	 Sandy clay loam	      8.161	     22.449	     61.492	     16.047	     32.661	      1.406
       108	   33380000	      Ferralsols	 Sandy clay loam	     10.113	     24.831	     56.689	     18.482	     36.112	      1.385
       109	   33420000	      Ferralsols	 Sandy clay loam	      8.825	     20.554	     65.690	     13.738	     32.171	      1.409
       110	   33450000	      Ferralsols	      Sandy loam	      8.481	     19.395	     67.040	     13.543	     33.720	      1.411
       111	   33460000	      Ferralsols	      Sandy loam	      8.148	     19.489	     66.780	     13.710	     32.875	      1.407
       112	   33480000	      Ferralsols	 Sandy clay loam	      8.671	     20.109	     66.017	     13.855	     31.315	      1.405
       113	   33520000	      Ferralsols	 Sandy clay loam	      8.078	     22.162	     63.315	     14.507	     28.373	      1.385
       114	   33530000	      Ferralsols	 Sandy clay loam	      8.554	     20.593	     65.058	     14.331	     31.047	      1.395
       115	   33550000	      Ferralsols	 Sandy clay loam	      8.891	     20.216	     64.976	     14.792	     31.101	      1.391
       116	   33590000	      Ferralsols	      Sandy loam	      9.023	     19.834	     64.606	     15.544	     31.386	      1.392
       117	   33620000	        Acrisols	      Sandy loam	      9.801	     19.078	     58.924	     22.001	     31.766	      1.379
       118	   33630000	      Ferralsols	      Sandy loam	      9.208	     19.675	     63.768	     16.543	     31.512	      1.391
       119	   33680000	      Ferralsols	      Sandy loam	      9.728	     19.407	     63.037	     17.545	     32.347	      1.391
       120	   33730000	        Acrisols	      Sandy loam	     13.787	     17.000	     62.967	     20.044	     33.913	      1.387
       121	   33760000	        Acrisols	      Sandy loam	      9.597	     16.739	     61.316	     21.932	     32.317	      1.407
       122	   33780000	        Acrisols	      Sandy loam	     11.110	     17.180	     61.399	     21.419	     33.969	      1.392
       123	   34020000	      Ferralsols	      Sandy loam	     10.934	     19.278	     65.909	     14.792	     26.395	      1.438
       124	   34060000	      Ferralsols	 Sandy clay loam	     13.206	     20.724	     64.575	     14.682	     27.890	      1.419
       125	   34090000	      Ferralsols	 Sandy clay loam	     12.536	     20.727	     65.356	     13.895	     32.170	      1.432
       126	   34130000	      Ferralsols	 Sandy clay loam	     16.766	     22.687	     62.417	     14.879	     26.384	      1.398
       127	   34170000	      Ferralsols	 Sandy clay loam	     11.054	     21.418	     63.384	     15.189	     28.003	      1.410
       128	   34251000	      Ferralsols	 Sandy clay loam	     12.317	     20.708	     63.122	     16.156	     25.267	      1.444
       129	   34270000	      Ferralsols	 Sandy clay loam	     13.001	     20.179	     64.249	     15.555	     26.972	      1.442
       130	   34770000	      Ferralsols	      Sandy loam	      4.498	     17.273	     64.859	     17.851	     16.261	      1.470
       131	   34940000	        Acrisols	      Sandy loam	     10.937	     15.695	     64.295	     19.998	     19.583	      1.443
       132	   34980000	        Acrisols	      Sandy loam	      9.883	     15.944	     64.490	     19.552	     18.467	      1.443
       133	   35260000	        Luvisols	      Sandy loam	      3.081	     17.248	     63.064	     19.683	     17.259	      1.466
       134	   36045000	      Ferralsols	 Sandy clay loam	      3.061	     20.345	     60.743	     18.912	     20.230	      1.465
       135	   36160000	        Lixisols	 Sandy clay loam	      3.902	     20.066	     59.870	     20.062	     17.093	      1.462
       136	   36250000	      Ferralsols	 Sandy clay loam	      8.252	     22.214	     58.006	     19.794	     24.756	      1.442
       137	   36290000	        Lixisols	 Sandy clay loam	      5.922	     22.539	     56.687	     20.789	     23.005	      1.449
       138	   36390000	        Lixisols	 Sandy clay loam	      4.366	     20.266	     59.487	     20.249	     18.163	      1.464
       139	   36580000	        Lixisols	      Sandy loam	      2.004	     18.811	     61.353	     19.838	     13.777	      1.480
       140	   37380000	        Lixisols	 Sandy clay loam	      3.944	     21.447	     55.204	     23.361	     22.000	      1.454
       141	   37410000	        Lixisols	 Sandy clay loam	      4.257	     21.499	     55.244	     23.266	     22.754	      1.462
       142	   37470000	        Lixisols	 Sandy clay loam	      3.740	     21.015	     55.872	     23.119	     22.488	      1.470
       143	   37515000	       Leptosols	      Sandy loam	      2.444	     18.089	     62.710	     19.199	     21.959	      1.482
       144	   38170000	        Lixisols	      Sandy loam	      5.583	     15.968	     67.993	     16.034	     28.781	      1.486
       145	   38485000	        Lixisols	      Sandy loam	      6.187	     15.657	     68.142	     16.192	     24.816	      1.462
       146	   38650000	       Leptosols	      Sandy loam	      4.922	     18.031	     64.285	     17.666	     20.331	      1.468
       147	   38830000	       Leptosols	      Sandy loam	      2.498	     19.294	     61.967	     18.741	     27.782	      1.473
       148	   38850000	       Leptosols	      Sandy loam	      1.513	     18.141	     63.064	     18.779	     17.804	      1.494
       149	   38860000	       Leptosols	      Sandy loam	      2.415	     18.316	     62.955	     18.725	     21.114	      1.482
       150	   38895000	       Leptosols	      Sandy loam	      4.004	     18.612	     62.641	     18.742	     21.185	      1.463
       151	   39084010	        Lixisols	 Sandy clay loam	      8.027	     21.467	     59.372	     19.171	     23.625	      1.386
       152	   39185000	        Lixisols	      Sandy loam	      8.230	     19.961	     61.678	     18.356	     22.818	      1.422
       153	   39360000	       Leptosols	 Sandy clay loam	     10.114	     20.014	     62.333	     17.655	     26.792	      1.409
       154	   39540000	       Leptosols	      Sandy loam	      4.998	     18.179	     64.978	     16.845	     30.184	      1.435
       155	   39560000	        Lixisols	 Sandy clay loam	     11.035	     21.257	     61.067	     17.684	     30.191	      1.399
       156	   39770000	      Ferralsols	 Sandy clay loam	     14.731	     23.047	     59.016	     17.948	     35.116	      1.360
       157	   39980000	        Lixisols	 Sandy clay loam	     14.677	     20.943	     60.955	     18.091	     24.100	      1.435
       158	   40070000	      Ferralsols	      Sandy clay	     10.841	     36.065	     46.396	     17.515	     24.190	      1.368
       159	   40100000	      Ferralsols	      Sandy clay	      9.326	     35.561	     47.115	     17.302	     23.943	      1.370
       160	   41650002	      Ferralsols	 Sandy clay loam	     22.855	     33.913	     47.244	     18.844	     23.872	      1.329
       161	   41818000	      Ferralsols	 Sandy clay loam	     19.962	     32.739	     48.540	     18.721	     26.017	      1.338
       162	   41990000	      Ferralsols	 Sandy clay loam	     15.025	     31.448	     49.682	     18.872	     27.755	      1.347
       163	   42210000	      Ferralsols	 Sandy clay loam	     10.768	     32.773	     49.045	     18.179	     26.368	      1.363
       164	   42395000	      Ferralsols	 Sandy clay loam	      6.780	     32.134	     49.283	     18.573	     30.144	      1.364
       165	   42690001	      Ferralsols	 Sandy clay loam	      5.523	     31.614	     49.422	     18.955	     32.054	      1.370
       166	   42980000	      Ferralsols	 Sandy clay loam	      5.394	     30.496	     50.972	     18.527	     31.413	      1.374
       167	   43200000	      Ferralsols	 Sandy clay loam	      9.082	     31.840	     49.920	     18.237	     27.896	      1.368
       168	   43429998	      Ferralsols	 Sandy clay loam	      5.996	     28.742	     52.453	     18.813	     33.491	      1.386
       169	   43670000	      Ferralsols	 Sandy clay loam	      7.118	     28.646	     52.814	     18.543	     33.622	      1.387
       170	   43880000	      Ferralsols	 Sandy clay loam	      7.164	     28.106	     53.552	     18.346	     33.495	      1.390
       171	   44200000	      Ferralsols	 Sandy clay loam	      8.807	     31.108	     50.652	     18.237	     28.759	      1.372
       172	   44250000	      Ferralsols	 Sandy clay loam	      1.498	     21.788	     62.619	     15.584	     30.666	      1.412
       173	   44290002	      Ferralsols	 Sandy clay loam	      8.644	     30.737	     51.062	     18.199	     28.866	      1.374
       174	   44500000	      Ferralsols	 Sandy clay loam	      8.821	     30.585	     51.190	     18.223	     28.987	      1.375
       175	   44540000	      Ferralsols	 Sandy clay loam	      9.499	     27.437	     52.983	     19.582	     23.967	      1.400
       176	   44670000	      Ferralsols	 Sandy clay loam	      4.164	     30.789	     49.629	     19.589	     28.935	      1.393
       177	   45210000	      Ferralsols	 Sandy clay loam	      2.806	     22.678	     60.853	     16.459	     31.974	      1.410
       178	   45260000	      Ferralsols	 Sandy clay loam	      3.676	     23.160	     60.133	     16.698	     31.215	      1.409
       179	   45298000	      Ferralsols	 Sandy clay loam	      8.295	     29.725	     51.992	     18.283	     29.380	      1.382
       180	   45480000	      Ferralsols	 Sandy clay loam	      8.720	     29.457	     52.108	     18.435	     29.535	      1.384
       181	   45910001	      Ferralsols	 Sandy clay loam	      9.035	     23.774	     60.202	     16.006	     30.801	      1.415
       182	   45960001	      Ferralsols	 Sandy clay loam	      9.089	     24.037	     59.659	     16.288	     30.451	      1.414
       183	   46035000	      Ferralsols	 Sandy clay loam	      8.887	     28.893	     52.829	     18.276	     29.659	      1.388
       184	   46105000	      Ferralsols	 Sandy clay loam	      8.918	     28.883	     52.831	     18.285	     29.690	      1.388
       185	   46150000	      Ferralsols	 Sandy clay loam	      9.252	     28.684	     52.918	     18.397	     29.662	      1.390
       186	   46360000	      Ferralsols	 Sandy clay loam	      9.467	     28.343	     53.169	     18.488	     29.821	      1.391
       187	   46550000	      Ferralsols	 Sandy clay loam	     14.512	     24.362	     60.036	     15.586	     32.850	      1.414
       188	   46610000	      Ferralsols	 Sandy clay loam	     15.958	     24.751	     58.978	     16.262	     33.059	      1.410
       189	   46650000	      Ferralsols	 Sandy clay loam	     15.715	     24.892	     58.458	     16.642	     32.945	      1.411
       190	   46675000	      Ferralsols	 Sandy clay loam	     15.719	     25.044	     57.899	     17.051	     33.227	      1.412
       191	   46790000	      Ferralsols	 Sandy clay loam	     18.577	     25.469	     58.282	     16.241	     36.102	      1.409
       192	   46830000	      Ferralsols	 Sandy clay loam	     17.408	     25.201	     58.247	     16.547	     33.993	      1.414
       193	   46870000	      Ferralsols	 Sandy clay loam	     16.493	     24.678	     58.695	     16.621	     33.481	      1.420
       194	   46902000	      Ferralsols	 Sandy clay loam	     16.082	     24.843	     57.946	     17.209	     33.762	      1.419
       195	   48020000	      Ferralsols	 Sandy clay loam	     10.658	     26.563	     55.328	     18.107	     30.672	      1.409
       196	   48290000	      Ferralsols	 Sandy clay loam	     10.451	     26.346	     55.554	     18.098	     30.693	      1.412
       197	   48590000	      Ferralsols	 Sandy clay loam	     10.143	     26.029	     55.844	     18.125	     30.481	      1.415
       198	   49330000	      Ferralsols	 Sandy clay loam	      9.726	     25.516	     56.293	     18.188	     29.990	      1.420
       199	   49370000	      Ferralsols	 Sandy clay loam	      9.713	     25.458	     56.349	     18.190	     29.921	      1.421
       200	   49660000	      Ferralsols	 Sandy clay loam	      9.732	     25.329	     56.468	     18.201	     29.747	      1.421
       201	   49705000	      Ferralsols	 Sandy clay loam	      9.752	     25.326	     56.468	     18.203	     29.744	      1.421
       202	   50191000	       Leptosols	 Sandy clay loam	     10.304	     22.071	     59.275	     18.659	     19.094	      1.456
       203	   50250000	       Leptosols	 Sandy clay loam	     14.075	     22.765	     57.564	     19.672	     19.761	      1.426
       204	   50290000	       Leptosols	 Sandy clay loam	     16.647	     22.516	     57.985	     19.498	     24.253	      1.419
       205	   50420000	      Ferralsols	 Sandy clay loam	     15.455	     24.983	     57.844	     17.196	     26.949	      1.382
       206	   50465000	       Leptosols	 Sandy clay loam	     11.812	     22.321	     60.675	     17.012	     27.951	      1.432
       207	   50520000	       Leptosols	 Sandy clay loam	      9.603	     21.231	     61.252	     17.520	     24.259	      1.450
       208	   50540000	       Leptosols	 Sandy clay loam	      9.453	     21.209	     61.160	     17.634	     23.894	      1.450
       209	   50595000	       Leptosols	 Sandy clay loam	      9.803	     21.598	     60.559	     17.848	     23.400	      1.446
       210	   50620000	       Leptosols	 Sandy clay loam	      9.932	     21.575	     59.515	     18.901	     24.075	      1.445
       211	   50660000	       Leptosols	 Sandy clay loam	     15.840	     22.715	     58.615	     18.671	     27.824	      1.423
       212	   50720000	       Leptosols	 Sandy clay loam	      6.399	     21.944	     59.375	     18.673	     23.652	      1.439
       213	   50730000	         Alisols	 Sandy clay loam	     15.441	     24.073	     58.118	     17.794	     34.706	      1.422
       214	   50740000	        Acrisols	 Sandy clay loam	     20.904	     27.863	     52.365	     19.760	     35.671	      1.368
       215	   51120000	      Ferralsols	 Sandy clay loam	     20.234	     27.360	     56.557	     16.091	     42.739	      1.362
       216	   51140000	      Ferralsols	 Sandy clay loam	      8.300	     27.846	     55.039	     17.146	     36.799	      1.388
       217	   51170000	      Ferralsols	 Sandy clay loam	     19.303	     28.353	     54.778	     16.898	     29.378	      1.359
       218	   51190000	      Ferralsols	 Sandy clay loam	     13.500	     28.136	     54.571	     17.323	     33.869	      1.373
       219	   51230000	      Ferralsols	 Sandy clay loam	     21.980	     28.917	     55.253	     15.856	     25.932	      1.364
       220	   51240000	      Ferralsols	 Sandy clay loam	     15.132	     27.846	     55.162	     17.017	     33.515	      1.375
       221	   51280000	      Ferralsols	 Sandy clay loam	     13.210	     26.765	     56.404	     16.848	     32.101	      1.386
       222	   51330000	      Ferralsols	 Sandy clay loam	     13.212	     26.166	     57.238	     16.611	     30.117	      1.388
       223	   51430000	      Ferralsols	 Sandy clay loam	     14.050	     24.060	     60.270	     15.676	     26.564	      1.401
       224	   51440000	      Ferralsols	 Sandy clay loam	     13.185	     22.676	     60.801	     16.528	     25.531	      1.417
       225	   51560000	      Ferralsols	 Sandy clay loam	     22.571	     26.333	     54.408	     19.318	     31.646	      1.376
       226	   51795000	      Ferralsols	 Sandy clay loam	     36.429	     30.954	     46.836	     22.181	     25.222	      1.331
       227	   54010005	      Ferralsols	 Sandy clay loam	     19.847	     30.919	     52.002	     17.092	     27.459	      1.325
       228	   54110002	      Ferralsols	 Sandy clay loam	      7.583	     29.300	     53.793	     16.935	     27.001	      1.371
       229	   54150000	      Ferralsols	 Sandy clay loam	     15.666	     30.577	     52.288	     17.157	     26.212	      1.342
       230	   54165000	      Ferralsols	 Sandy clay loam	      8.104	     30.308	     52.549	     17.163	     25.988	      1.366
       231	   54195000	      Ferralsols	 Sandy clay loam	     13.167	     30.600	     51.986	     17.433	     26.021	      1.349
       232	   54230000	      Ferralsols	 Sandy clay loam	     19.619	     34.652	     48.637	     16.698	     25.498	      1.327
       233	   54260000	      Ferralsols	      Sandy clay	     18.403	     35.414	     47.811	     16.759	     25.388	      1.322
       234	   54300000	      Ferralsols	 Sandy clay loam	     10.447	     34.313	     49.701	     15.985	     26.176	      1.339
       235	   54390000	      Ferralsols	 Sandy clay loam	     15.441	     34.576	     48.575	     16.846	     25.178	      1.332
       236	   54500000	      Ferralsols	 Sandy clay loam	     15.266	     33.916	     49.131	     16.950	     24.744	      1.334
       237	   54580000	      Ferralsols	 Sandy clay loam	     13.628	     31.679	     51.057	     17.274	     25.397	      1.344
       238	   54590000	      Ferralsols	 Sandy clay loam	     21.056	     33.844	     51.414	     14.733	     21.241	      1.318
       239	   54710000	      Ferralsols	 Sandy clay loam	     14.104	     31.711	     51.171	     17.127	     24.956	      1.343
       240	   54770000	      Ferralsols	 Sandy clay loam	     18.506	     33.099	     50.931	     15.953	     22.790	      1.319
       241	   54780000	      Ferralsols	 Sandy clay loam	     15.489	     32.021	     51.064	     16.920	     24.608	      1.337
       242	   54950000	      Ferralsols	 Sandy clay loam	     15.703	     31.894	     51.196	     16.914	     24.694	      1.337
       243	   55340000	      Ferralsols	 Sandy clay loam	     26.552	     32.432	     51.127	     16.451	     20.569	      1.299
       244	   55360000	      Ferralsols	 Sandy clay loam	     28.739	     31.437	     53.219	     15.351	     21.603	      1.318
       245	   55370000	      Ferralsols	 Sandy clay loam	     26.911	     31.179	     52.662	     16.163	     22.291	      1.328
       246	   55380000	      Ferralsols	 Sandy clay loam	     26.617	     31.093	     52.663	     16.247	     22.278	      1.330
       247	   55460000	      Ferralsols	 Sandy clay loam	     15.146	     30.243	     54.634	     15.149	     19.126	      1.349
       248	   55490000	      Ferralsols	 Sandy clay loam	     16.030	     29.963	     54.848	     15.209	     20.562	      1.353
